0.28, 28
0.28, 56
0.283333, 85
0.2875, 115
0.142, 71
0.285, 171
0.285714, 200
0.285, 228
0.284444, 256
0.285, 285
0.285455, 314
0.285, 342
0.286154, 372
0.285714, 400
0.286667, 430
0.143125, 229
0.142941, 243
0.286111, 515
0.285263, 542
0.286, 572
0.285714, 600
0.286364, 630
0.143043, 329
0.285417, 685
0.2856, 714
